deprecated,cpeName,cpeNameId,lastModified,created
False,cpe:2.3:a:nortel:business_communications_manager:-:*:*:*:*:*:*:*,155E6179-B734-47D1-A9D1-4FAC51241D79,2007-09-14T17:36:49.090,2007-08-23T21:05:57.937
False,cpe:2.3:a:nortel:callpilot:-:*:*:*:*:*:*:*,91012889-1F05-4D3C-B599-67EDDCBCD29E,2007-09-14T17:36:49.090,2007-08-23T21:05:57.937
False,cpe:2.3:a:nortel:callpilot_server:-:*:*:*:*:*:*:*,C0D7BA68-3F5E-4335-92FE-370CB652E4B1,2007-09-14T17:36:49.090,2007-08-23T21:05:57.937
False,cpe:2.3:a:nortel:communications_server:-:*:*:*:*:*:*:*,7D684EE8-AAB0-436B-A0B4-52905D39E97D,2008-04-01T16:40:07.813,2007-08-23T21:05:57.937
False,cpe:2.3:a:nortel:contact_center:-:*:*:*:*:*:*:*,A86B3AE5-A7CC-4CE2-A246-1D076033410E,2008-04-01T16:40:08.330,2007-08-23T21:05:57.937
False,cpe:2.3:h:nortel:contivity:-:*:*:*:*:*:*:*,B099FFA2-87FF-4199-A7E5-38E41D2D269A,2007-09-14T17:36:49.090,2007-08-23T21:05:57.937
False,cpe:2.3:h:nortel:cvx_1800_multi-service_access_switch:-:*:*:*:*:*:*:*,72D55461-DA4D-4DBC-B8AA-E142442B6B81,2008-04-01T16:40:08.500,2007-08-23T21:05:57.937
False,cpe:2.3:a:nortel:media_processing_server:-:*:*:*:*:*:*:*,E2B22F38-2429-4C9F-BA01-8ABFF3B0AA06,2008-04-01T16:40:09.143,2007-08-23T21:05:57.937
False,cpe:2.3:a:nortel:meridian_mail:-:*:*:*:*:*:*:*,7C823BB7-6CE7-4060-8C58-A2F7D1BD3C54,2007-09-14T17:36:49.090,2007-08-23T21:05:57.937
False,cpe:2.3:a:nortel:net_direct_client:-:*:*:*:*:*:*:*,7E4A267F-742D-4E81-A762-45EA1509A40E,2007-09-14T17:36:49.090,2007-08-23T21:05:57.937
False,cpe:2.3:h:nortel:optical_metro:-:*:*:*:*:*:*:*,83D28075-44FB-44AC-978D-A273E12321BB,2007-09-14T17:36:49.090,2007-08-23T21:05:57.937
False,cpe:2.3:a:nortel:optivity_net_architect:-:*:*:*:*:*:*:*,3CDC30B6-855E-4AA2-B094-E3B0856FA784,2008-04-01T16:40:10.453,2007-08-23T21:05:57.937
False,cpe:2.3:a:nortel:optivity_telephony_manager:-:*:*:*:*:*:*:*,08B0CDF7-D84C-4290-89EB-83F26F078941,2008-04-01T16:40:10.627,2007-08-23T21:05:57.937
False,cpe:2.3:a:nortel:pc_client_soft_phone_sip:-:*:*:*:*:*:*:*,7812124F-330C-490C-BD73-A3824FCD3CB8,2008-04-01T16:40:10.750,2007-08-23T21:05:57.937
False,cpe:2.3:a:nortel:periphonics:-:*:*:*:*:*:*:*,5EBF4E18-4390-4E47-8CB7-B22E6759A02D,2007-09-14T17:36:49.090,2007-08-23T21:05:57.937
False,cpe:2.3:a:nortel:sip_softphone:-:*:*:*:*:*:*:*,B292C581-4258-4C04-AB9F-6CE8C0433903,2007-09-14T17:36:49.090,2007-08-23T21:05:57.937
False,cpe:2.3:h:nortel:survivable_remote_gateway:-:*:*:*:*:*:*:*,3035A913-8BB7-47FF-B8F7-F2FC0219CFDF,2008-04-01T16:40:11.000,2007-08-23T21:05:57.937
False,cpe:2.3:a:nortel:ssl_vpn:-:*:*:*:*:*:*:*,2F5E45C5-3EB9-4F33-BE39-3F553D57BACA,2007-09-14T17:36:49.090,2007-08-23T21:05:57.937
False,cpe:2.3:h:nortel:ssl_vpn_module_1000:-:*:*:*:*:*:*:*,12341B09-6F94-4166-BA16-3F784F2340C1,2007-09-14T17:36:49.090,2007-08-23T21:05:57.937
False,cpe:2.3:a:nortel:symposium_agent:-:*:*:*:*:*:*:*,97D01284-F0D1-4BD1-9699-194765CB633B,2007-09-14T17:36:49.090,2007-08-23T21:05:57.937
False,cpe:2.3:h:nortel:symposium_call_center_server:-:*:*:*:*:*:*:*,2FD8A634-B92F-4200-887B-8FFB43E82553,2008-04-01T16:40:11.750,2007-08-23T21:05:57.937
False,cpe:2.3:h:nortel:symposium_express_call_center:-:*:*:*:*:*:*:*,2B122791-57C6-4EFB-B9DC-07842E132A8A,2008-04-01T16:40:11.877,2007-08-23T21:05:57.937
False,cpe:2.3:a:nortel:symposium_network_control_center:-:*:*:*:*:*:*:*,4B601482-F396-49DE-9179-71722618144C,2008-04-01T16:40:12.000,2007-08-23T21:05:57.937
False,cpe:2.3:a:nortel:symposium_tapi_service_provider:-:*:*:*:*:*:*:*,F3ECA991-51C3-4A25-B8ED-2243DCA1E0FA,2007-09-14T17:36:49.090,2007-08-23T21:05:57.937
False,cpe:2.3:a:nortel:symposium_web_centre_portal:-:*:*:*:*:*:*:*,4094046B-FD29-45F2-8C3B-A90D8F132EB9,2008-04-01T16:40:12.157,2007-08-23T21:05:57.937
False,cpe:2.3:a:nortel:symposium_web_client:-:*:*:*:*:*:*:*,1E5B7709-1CBE-472B-AE3E-BACAFF1123D6,2007-09-14T17:36:49.090,2007-08-23T21:05:57.937
False,cpe:2.3:h:nortel:universal_signaling_point:-:*:*:*:*:*:*:*,EA104B69-C987-4A70-B855-DD5E560B71BD,2008-04-01T16:40:12.347,2007-08-23T21:05:57.937
False,cpe:2.3:h:nortel:vpn_gateway_3050:-:*:*:*:*:*:*:*,40755751-7326-4C31-A088-E2D73C1296A3,2007-09-14T17:36:49.090,2007-08-23T21:05:57.937
False,cpe:2.3:h:nortel:vpn_gateway_3070:-:*:*:*:*:*:*:*,461B64A5-F51D-436B-B953-1BE5495B5D31,2007-09-14T17:36:49.090,2007-08-23T21:05:57.937
False,cpe:2.3:h:nortel:vpn_router_portfolio:-:*:*:*:*:*:*:*,93AA0CC8-2CD4-4ABE-84FF-4B35164EF68C,2007-09-14T17:36:49.090,2007-08-23T21:05:57.937
False,cpe:2.3:h:nortel:switched_firewall_5000:-:*:*:*:*:*:*:*,5F2E9FFF-7930-4DA8-B942-71075D7A1BB8,2008-04-01T16:40:10.033,2007-08-23T21:05:57.937
False,cpe:2.3:h:nortel:switched_firewall_5100:-:*:*:*:*:*:*:*,A0F979BA-294D-4FC0-95FF-194BE8A9EDDD,2008-04-01T16:40:10.157,2007-08-23T21:05:57.937
False,cpe:2.3:h:nortel:switched_firewall_6000:-:*:*:*:*:*:*:*,7917DA7C-8459-4C32-9ED5-61DD4175A8D0,2008-04-01T16:40:10.283,2007-08-23T21:05:57.937
False,cpe:2.3:h:nortel:passport_8000:-:*:*:*:*:*:*:*,16725E38-37DF-4EEE-9902-A7A8A8A92114,2008-04-14T20:21:18.223,2007-08-23T21:05:57.937
False,cpe:2.3:a:novell:access_manager:-:*:*:*:*:*:*:*,05BBD061-3174-4E71-99EB-4483D36B5A7A,2007-09-14T17:36:49.090,2007-08-23T21:05:57.937
False,cpe:2.3:a:novell:bordermanager:-:*:*:*:*:*:*:*,0E8175C9-2D32-4B79-8EFD-036979C7658C,2007-09-14T17:36:49.090,2007-08-23T21:05:57.937
False,cpe:2.3:a:novell:edirectory:-:*:*:*:*:*:*:*,EB02EB52-B272-4DA6-BBEF-D8C746ADDA60,2007-09-14T17:36:49.090,2007-08-23T21:05:57.937
False,cpe:2.3:a:novell:emframe:-:*:*:*:*:*:*:*,37948AF7-886F-4319-AC70-6F5CC279C8C7,2007-09-14T17:36:49.090,2007-08-23T21:05:57.937
False,cpe:2.3:a:novell:extend_director:-:*:*:*:*:*:*:*,B375681E-1F0C-49D4-8008-7CD4B003E7F7,2007-09-14T17:36:49.090,2007-08-23T21:05:57.937
False,cpe:2.3:a:novell:groupwise:-:*:*:*:*:*:*:*,5FAC4C29-8E69-4B1B-8B43-9FF962ABD18E,2007-09-14T17:36:49.090,2007-08-23T21:05:57.937
False,cpe:2.3:a:novell:groupwise_enhancement_pack:-:*:*:*:*:*:*:*,278758A4-3782-4355-AF18-C4ABA847EE5E,2007-09-14T17:36:49.090,2007-08-23T21:05:57.937
False,cpe:2.3:a:novell:groupwise_messenger:-:*:*:*:*:*:*:*,4057B09B-A918-4804-8AD4-5E14DC02A9FC,2007-09-14T17:36:49.090,2007-08-23T21:05:57.937
False,cpe:2.3:a:novell:groupwise_webaccess:-:*:*:*:*:*:*:*,B0B33088-F443-4257-B13D-DEB29707A163,2007-09-14T17:36:49.090,2007-08-23T21:05:57.937
False,cpe:2.3:a:novell:ichain:-:*:*:*:*:*:*:*,6DACE895-7B9D-4927-B45F-C010997DEA0D,2007-09-14T17:36:49.090,2007-08-23T21:05:57.937
False,cpe:2.3:a:novell:imanager:-:*:*:*:*:*:*:*,19161780-D345-42C0-9BD0-D4987B63C45C,2007-09-14T17:36:49.090,2007-08-23T21:05:57.937
False,cpe:2.3:a:novell:imonitor:-:*:*:*:*:*:*:*,7F1243D2-4752-4663-915E-F1266F21D853,2007-09-14T17:36:49.090,2007-08-23T21:05:57.937
False,cpe:2.3:o:novell:linux_desktop:-:*:*:*:*:*:*:*,2FA6951D-FAC9-4EB0-9700-91CB143FF23C,2008-04-01T16:40:17.987,2007-08-23T21:05:57.937
False,cpe:2.3:a:novell:netmail:-:*:*:*:*:*:*:*,EC902099-944C-43D6-94FD-19D10710F94A,2007-09-14T17:36:49.090,2007-08-23T21:05:57.937
False,cpe:2.3:a:novell:netmail_xe:-:*:*:*:*:*:*:*,220A555D-497F-41B2-9F72-3275074C4D64,2007-09-14T17:36:49.090,2007-08-23T21:05:57.937
False,cpe:2.3:o:novell:netware:-:*:*:*:*:*:*:*,291EAE95-F7DE-41C1-9238-A6C0F7E46CB1,2007-09-14T17:36:49.090,2007-08-23T21:05:57.937
False,cpe:2.3:a:novell:netware_client:-:*:*:*:*:*:*:*,8A797734-5A96-4ED0-8E02-8433B425F205,2008-04-01T16:40:18.783,2007-08-23T21:05:57.937
False,cpe:2.3:a:novell:netware_enterprise_web_server:-:*:*:*:*:*:*:*,C33B5B47-1A87-482D-B779-CBC4E5A19221,2008-04-01T16:40:19.313,2007-08-23T21:05:57.937
False,cpe:2.3:a:novell:netware_ftp_server:-:*:*:*:*:*:*:*,7B401647-DF80-4A88-8465-8555501FDDF7,2007-09-14T17:36:49.090,2007-08-23T21:05:57.937
False,cpe:2.3:a:novell:access_manager_identity_server:-:*:*:*:*:*:*:*,4337A380-72E8-450A-BAB8-4558CCF3DE2D,2008-04-01T16:40:20.283,2007-08-23T21:05:57.937
False,cpe:2.3:a:novell:client_firewall:-:*:*:*:*:*:*:*,41D441B1-D5DA-47EC-BEBC-C315534C8F09,2008-04-01T16:40:22.080,2007-08-23T21:05:57.937
False,cpe:2.3:a:novell:identity_manager:-:*:*:*:*:*:*:*,BEF17EB9-0B0B-43A3-A44A-7E69D8FE5B17,2008-04-01T16:40:22.253,2007-08-23T21:05:57.937
False,cpe:2.3:a:novell:internet_messaging_system:-:*:*:*:*:*:*:*,603C17DC-74B6-41E2-8912-25021ED12951,2008-04-01T16:40:22.550,2007-08-23T21:05:57.937
False,cpe:2.3:a:novell:modular_authentication_service:-:*:*:*:*:*:*:*,22822DA2-63D0-401C-BCD2-0F6AA15C29B2,2008-04-01T16:40:22.783,2007-08-23T21:05:57.937
False,cpe:2.3:a:novell:securelogin:-:*:*:*:*:*:*:*,33BDCEBC-ECEE-48F5-ACDF-BD46BA8AAE74,2008-04-01T16:40:22.957,2007-08-23T21:05:57.937
False,cpe:2.3:a:novell:web_server:-:*:*:*:*:*:*:*,8B1DBAB1-7119-44B2-AF5B-D3856CD8A61C,2008-04-01T16:40:23.143,2007-08-23T21:05:57.937
False,cpe:2.3:a:novell:http_server:-:*:*:*:*:*:*:*,2D11F758-D534-40B6-BF7E-68975ECD9180,2008-04-01T16:40:20.047,2007-08-23T21:05:57.937
False,cpe:2.3:a:novell:nsure_audit:-:*:*:*:*:*:*:*,59D47643-C8E0-450A-B3E7-FE650F6B20A7,2007-09-14T17:36:49.090,2007-08-23T21:05:57.937
True,cpe:2.3:a:novell:open_enterprise_server:-:*:*:*:*:*:*:*,BE7B4A26-9205-4910-ACEB-B5F0E746BAAE,2020-02-24T14:15:08.760,2007-08-23T21:05:57.937
True,cpe:2.3:o:novell:opensuse:-:*:*:*:*:*:*:*,C07B2346-9BB9-4B25-BCB4-D90D53EBFB03,2018-01-25T17:15:37.213,2007-08-23T21:05:57.937
False,cpe:2.3:a:novell:small_business_suite:-:*:*:*:*:*:*:*,28B157CD-5230-4856-83D3-BF4B256B1C86,2007-09-14T17:36:49.090,2007-08-23T21:05:57.937
False,cpe:2.3:o:novell:suse_linux:-:*:*:*:*:*:*:*,50D9EE73-5B1A-4644-BD04-08490AD14B93,2007-09-14T17:36:49.090,2007-08-23T21:05:57.937
False,cpe:2.3:o:novell:unixware:-:*:*:*:*:*:*:*,162B0A0B-BB24-435D-923D-E7D5BADF5AC3,2007-09-14T17:36:49.090,2007-08-23T21:05:57.937
False,cpe:2.3:a:novell:web_search:-:*:*:*:*:*:*:*,522A8297-C19A-4795-B27C-F0E77CBCF43A,2007-09-14T17:36:49.090,2007-08-23T21:05:57.937
False,cpe:2.3:a:novell:web_server_examples_toolkit:-:*:*:*:*:*:*:*,E611783F-CD3A-446B-9A60-D929AFE25667,2007-09-14T17:36:49.090,2007-08-23T21:05:57.937
False,cpe:2.3:a:novell:zenworks:-:*:*:*:*:*:*:*,FBF8C671-80F2-439A-8AF9-8C39E2501300,2007-09-14T17:36:49.090,2007-08-23T21:05:57.937
False,cpe:2.3:a:novell:zenworks_asset_management:-:*:*:*:*:*:*:*,4E37ACC4-5318-4FB1-A98B-6D054A68B233,2007-09-14T17:36:49.090,2007-08-23T21:05:57.937
False,cpe:2.3:a:novell:zenworks_desktop_management:-:*:*:*:*:*:*:*,67BE1808-F0FB-441D-A3F4-583D07D2E349,2007-09-14T17:36:49.090,2007-08-23T21:05:57.937
False,cpe:2.3:a:novell:zenworks_desktops:-:*:*:*:*:*:*:*,D0B4AFAF-96E0-4463-A97B-F96BE7E7614A,2008-04-01T16:40:23.970,2007-08-23T21:05:57.937
False,cpe:2.3:a:novell:zenworks_servers:-:*:*:*:*:*:*:*,8A6EB8B8-F015-46D9-87B6-D450C7F40916,2008-04-01T16:40:24.253,2007-08-23T21:05:57.937
False,cpe:2.3:a:novell:zenworks_patch_management_server:-:*:*:*:*:*:*:*,F754F99A-46C2-419A-A537-E1FE1D06D77D,2007-09-14T17:36:49.090,2007-08-23T21:05:57.937
False,cpe:2.3:a:novell:zenworks_remote_management:-:*:*:*:*:*:*:*,CC25ADAE-9AF0-4F94-95B5-D511926093A5,2007-09-14T17:36:49.090,2007-08-23T21:05:57.937
False,cpe:2.3:a:novell:zenworks_server_management:-:*:*:*:*:*:*:*,AD98739E-4BFE-4A6F-8E14-8E9E41FEE7A0,2007-09-14T17:36:49.090,2007-08-23T21:05:57.937
False,cpe:2.3:h:okidata:3037e_network_printer:-:*:*:*:*:*:*:*,D0EFF809-E718-47E1-82F4-DAEF26539F58,2007-09-14T17:36:49.090,2007-08-23T21:05:57.937
False,cpe:2.3:h:okidata:c5400_network_printer:-:*:*:*:*:*:*:*,49DB1926-EB1D-4DA9-96B2-FF5A55ADF2DB,2007-09-14T17:36:49.090,2007-08-23T21:05:57.937
False,cpe:2.3:h:okidata:c9500_network_printer:-:*:*:*:*:*:*:*,A6344175-EF61-4788-B170-7D5DBEA2A9B5,2007-09-14T17:36:49.090,2007-08-23T21:05:57.937
False,cpe:2.3:a:openbsd:ftpd:-:*:*:*:*:*:*:*,036E8039-8FA4-45A3-BE88-1FBDDA6A7DA9,2007-09-14T17:36:49.090,2007-08-23T21:05:57.937
False,cpe:2.3:o:openbsd:openbsd:-:*:*:*:*:*:*:*,852E6EE2-EAA8-42DB-BAF8-F6B34B80192D,2011-08-30T14:03:22.313,2007-08-23T21:05:57.937
False,cpe:2.3:a:openbsd:openssh:-:*:*:*:*:*:*:*,6D0F7855-D4B9-4CBA-8CE7-C1E180B0E6C0,2007-09-14T17:36:49.090,2007-08-23T21:05:57.937
False,cpe:2.3:a:openpkg:openpkg:-:*:*:*:*:*:*:*,075F8868-62EA-4CCB-8AAF-4097B33F3414,2009-06-03T19:42:29.670,2007-08-23T21:05:57.937
False,cpe:2.3:a:openssl:openssl:-:*:*:*:*:*:*:*,FEE7DC6B-6311-4D2D-BDEA-F1D2194E31A0,2008-03-25T19:16:28.273,2007-08-23T21:05:57.937
False,cpe:2.3:a:openvpn:openvpn:-:*:*:*:*:*:*:*,0017635A-30DF-47B7-B235-7F49FCAAD639,2011-03-04T17:47:05.890,2007-08-23T21:05:57.937
False,cpe:2.3:a:oracle:peoplesoft_enterprise:8.22:*:*:*:*:*:*:*,4CEE51A2-D528-43EB-8ED2-3570E879BEF8,2011-04-25T13:11:03.657,2007-08-23T21:05:57.937
False,cpe:2.3:a:oracle:apex:-:*:*:*:*:*:*:*,96B34FB5-5C4C-41A1-9AD3-17098BF0593E,2008-04-01T16:40:27.457,2007-08-23T21:05:57.937
False,cpe:2.3:a:oracle:application_server:-:*:*:*:*:*:*:*,3099821B-A6FE-4F53-9D70-2F8AFB974C71,2009-10-22T19:30:28.280,2007-08-23T21:05:57.937
False,cpe:2.3:a:oracle:application_server_portal:-:*:*:*:*:*:*:*,D19F5040-CF4E-444D-BBD6-C9D7D7998F09,2008-04-01T16:40:31.207,2007-08-23T21:05:57.937
False,cpe:2.3:a:oracle:collaboration_suite:-:*:*:*:*:*:*:*,89ECA15F-DBB4-4020-A32C-7DA7300E9C18,2007-09-14T17:36:49.090,2007-08-23T21:05:57.937
False,cpe:2.3:a:oracle:configurator:-:*:*:*:*:*:*:*,4D72DE30-097C-45CE-AF1B-6DCDE6E37C61,2007-09-14T17:36:49.090,2007-08-23T21:05:57.937
False,cpe:2.3:a:oracle:corporate_time_outlook_connector:-:*:*:*:*:*:*:*,48F344D0-8335-46C2-94F4-05325C387674,2008-04-01T16:40:33.877,2007-08-23T21:05:57.937
False,cpe:2.3:a:oracle:data_provider_.net:-:*:*:*:*:*:*:*,8021B27D-E069-42C7-BA25-0F6A98C4BA65,2009-11-25T18:26:04.183,2007-08-23T21:05:57.937
False,cpe:2.3:a:oracle:database_assistant:-:*:*:*:*:*:*:*,7195EC96-B8CB-489C-8F9A-87CD716A6657,2007-09-14T17:36:49.090,2007-08-23T21:05:57.937
False,cpe:2.3:a:oracle:database_server:-:*:*:*:*:*:*:*,0B640B46-B1C9-4CD0-BFCA-25ED04165999,2012-05-10T15:28:50.613,2007-08-23T21:05:57.937
False,cpe:2.3:a:oracle:developer_suite:-:*:*:*:*:*:*:*,E2A1B8B1-04B5-4C21-BE3F-6EFEA5A0E0D6,2007-09-14T17:36:49.090,2007-08-23T21:05:57.937
False,cpe:2.3:a:oracle:diagnostics:-:*:*:*:*:*:*:*,182D6961-D430-4647-A2F8-97EF12662ADC,2007-09-14T17:36:49.090,2007-08-23T21:05:57.937
False,cpe:2.3:a:oracle:e-business_suite:-:*:*:*:*:*:*:*,B7AC263B-DFAC-4604-B7E0-09C131F64C59,2007-09-14T17:36:49.090,2007-08-23T21:05:57.937
False,cpe:2.3:a:oracle:e-business_suite:12:*:*:*:*:*:*:*,75943842-D189-4EC4-B2CB-885C8FA48C2F,2008-04-01T16:40:38.457,2007-08-23T21:05:57.937
False,cpe:2.3:a:oracle:enterprise_manager:-:*:*:*:*:*:*:*,37D311F3-FE32-4A23-80E8-CE7F62AB64F2,2007-09-14T17:36:49.090,2007-08-23T21:05:57.937
False,cpe:2.3:a:oracle:enterprise_manager:10g:*:*:*:*:*:*:*,A658F354-7834-4CF1-A41A-A88028B65813,2008-04-01T16:40:39.940,2007-08-23T21:05:57.937
False,cpe:2.3:a:oracle:enterprise_manager_application_server_control:-:*:*:*:*:*:*:*,96E0F664-83BE-4678-9EDE-54DD25D837F7,2007-09-14T17:36:49.090,2007-08-23T21:05:57.937
False,cpe:2.3:a:oracle:enterprise_manager_database_control:-:*:*:*:*:*:*:*,D31F9FC3-9494-492A-B664-A65B0A4790A2,2007-09-14T17:36:49.090,2007-08-23T21:05:57.937
False,cpe:2.3:a:oracle:enterprise_manager_grid_control:-:*:*:*:*:*:*:*,31E4E78D-81AE-45C5-BF57-9D28787231DE,2007-09-14T17:36:49.090,2007-08-23T21:05:57.937
False,cpe:2.3:a:oracle:enterprise_manager_grid_control:10:*:*:*:*:*:*:*,1DBC2416-BA07-451E-B9EE-BC04A3A959FD,2008-04-07T14:47:57.160,2007-08-23T21:05:57.937
False,cpe:2.3:a:oracle:enterpriseone:-:*:*:*:*:*:*:*,1EB6E6F0-FBB8-408D-85EC-3335268F3230,2007-09-14T17:36:49.090,2007-08-23T21:05:57.937
False,cpe:2.3:a:oracle:formsbuilder:-:*:*:*:*:*:*:*,AB39234F-05A7-4F7B-A50A-5DD69CD469F0,2007-09-14T17:36:49.090,2007-08-23T21:05:57.937
False,cpe:2.3:a:oracle:html_db:-:*:*:*:*:*:*:*,2D702736-84BB-46C9-8CD5-AE64347280FB,2007-09-14T17:36:49.090,2007-08-23T21:05:57.937
False,cpe:2.3:a:oracle:human_capital_management:-:*:*:*:*:*:*:*,E8837B4B-F4D2-4643-96C0-EF091F39D61D,2007-09-14T17:36:49.090,2007-08-23T21:05:57.937
False,cpe:2.3:a:oracle:identity_management_10g:-:*:*:*:*:*:*:*,58379DEC-603E-4B0C-B05E-B28F97708512,2007-09-14T17:36:49.090,2007-08-23T21:05:57.937
False,cpe:2.3:a:oracle:internet_directory:-:*:*:*:*:*:*:*,EBBE6A7C-FB2A-475F-AF0A-D6E4023D5D95,2007-09-14T17:36:49.090,2007-08-23T21:05:57.937
False,cpe:2.3:a:oracle:jdeveloper:-:*:*:*:*:*:*:*,DA030834-AB8E-4148-B1BF-3D9341E2DC64,2007-09-14T17:36:49.090,2007-08-23T21:05:57.937
False,cpe:2.3:a:oracle:jserver:-:*:*:*:*:*:*:*,E950FB26-17FD-4714-AB9C-BF6692D0EF81,2007-09-14T17:36:49.090,2007-08-23T21:05:57.937
False,cpe:2.3:a:oracle:jsp:-:*:*:*:*:*:*:*,FED49AB3-FE53-4ED1-AE6A-A017C38E3E7B,2007-09-14T17:36:49.090,2007-08-23T21:05:57.937
False,cpe:2.3:a:oracle:listener:-:*:*:*:*:*:*:*,9F68E5A8-7323-43A2-B2A7-D1C67503C8D3,2011-01-12T14:35:58.240,2007-08-23T21:05:57.937
False,cpe:2.3:a:oracle:application_server:8.1.7:*:*:*:*:*:*:*,4A46A352-E4D0-4B7B-824F-B10CAA1B0D85,2008-04-01T16:40:48.410,2007-08-23T21:05:57.937
False,cpe:2.3:a:oracle:application_server_discussion_forum_portlet:-:*:*:*:*:*:*:*,4ADFB3E7-C994-4066-ACE8-6EECC4A82302,2008-04-01T16:40:54.830,2007-08-23T21:05:57.937
False,cpe:2.3:a:oracle:applications:-:*:*:*:*:*:*:*,D0ECE572-9312-4368-B8CE-603777982771,2008-04-01T16:40:54.987,2007-08-23T21:05:57.937
False,cpe:2.3:a:oracle:clinical:-:*:*:*:*:*:*:*,5170DF72-FB4E-44F7-AB8F-A3FFFECAC2EE,2008-04-01T16:40:55.283,2007-08-23T21:05:57.937
False,cpe:2.3:a:oracle:exchange:-:*:*:*:*:*:*:*,A0B219D3-186E-404F-BDA5-7E0E5CB67FE2,2008-04-01T16:41:04.660,2007-08-23T21:05:57.937
False,cpe:2.3:a:oracle:forms:-:*:*:*:*:*:*:*,9575888D-FD5C-48E8-B512-3DEA5B204A64,2008-04-01T16:41:04.880,2007-08-23T21:05:57.937
False,cpe:2.3:a:oracle:http_server:-:*:*:*:*:*:*:*,D473C11B-5708-4ECA-B293-52FABEF6EA32,2009-06-03T19:42:31.017,2007-08-23T21:05:57.937
False,cpe:2.3:a:oracle:reports:-:*:*:*:*:*:*:*,83F059BA-05EE-4E60-8F72-FBA8C97637ED,2008-04-01T16:41:09.300,2007-08-23T21:05:57.937
False,cpe:2.3:a:oracle:10g_enterprise_manager_database_control:-:*:*:*:*:*:*:*,203BEE61-5F4C-4E2F-96EE-72A262BBE112,2008-04-01T16:41:22.083,2007-08-23T21:05:57.937
False,cpe:2.3:a:oracle:10g_enterprise_manager_grid_control:-:*:*:*:*:*:*:*,34501044-C4A7-400C-916D-962D4F608878,2008-04-01T16:41:22.363,2007-08-23T21:05:57.937
False,cpe:2.3:a:oracle:10g_reports_server:-:*:*:*:*:*:*:*,DDA2280B-5889-43EE-A804-CCFE0C9CBC2B,2008-04-01T16:41:22.660,2007-08-23T21:05:57.937
False,cpe:2.3:a:oracle:database_server_lite:-:*:*:*:*:*:*:*,DAC51483-FE00-4D0D-B5CF-BA91B36F5127,2008-04-01T16:41:39.053,2007-08-23T21:05:57.937
False,cpe:2.3:a:oracle:application_server_web_cache:-:*:*:*:*:*:*:*,8FFC2F72-2836-491A-BCAD-C78BBC69DFA2,2008-04-01T16:41:41.600,2007-08-23T21:05:57.937
False,cpe:2.3:a:oracle:peoplesoft_enterprise:-:*:*:*:*:*:*:*,4CF3C877-A03E-4BB2-9CBA-53EC61907252,2007-09-14T17:36:49.090,2007-08-23T21:05:57.937
False,cpe:2.3:a:oracle:peoplesoft_enterprise_customer_relationship_management:-:*:*:*:*:*:*:*,0637D493-CF92-46FB-9332-5297917562D1,2008-04-01T16:41:43.443,2007-08-23T21:05:57.937
False,cpe:2.3:a:oracle:peoplesoft_enterprise_human_capital_management:-:*:*:*:*:*:*:*,5ED49F28-3668-4072-9EA3-7BEDCBB44A32,2007-09-14T17:36:49.090,2007-08-23T21:05:57.937
False,cpe:2.3:a:oracle:peoplesoft_enterprise_peopletools:-:*:*:*:*:*:*:*,211ABDEB-0162-425F-A344-88BF43321704,2007-09-14T17:36:49.090,2007-08-23T21:05:57.937
False,cpe:2.3:a:oracle:peoplesoft_enterprise_portal:-:*:*:*:*:*:*:*,7478E6B7-C8BE-4F86-AB4A-76D17FFF53C1,2007-09-14T17:36:49.090,2007-08-23T21:05:57.937
False,cpe:2.3:a:oracle:peoplesoft_enterprise_tools:-:*:*:*:*:*:*:*,EF7368BF-0790-407B-8FA1-820FB2D37CD2,2007-09-14T17:36:49.090,2007-08-23T21:05:57.937
False,cpe:2.3:a:oracle:pharmaceutical:-:*:*:*:*:*:*:*,535B7E8E-EC6B-4D1D-8F27-C63D7F6253E4,2008-04-01T16:41:45.257,2007-08-23T21:05:57.937
False,cpe:2.3:a:oracle:secure_enterprise_search:-:*:*:*:*:*:*:*,CDD02D11-C7E7-45FC-B6D9-C8D16FE7062E,2007-09-14T17:36:49.090,2007-08-23T21:05:57.937
False,cpe:2.3:a:oracle:secure_enterprise_search:10g:*:*:*:*:*:*:*,B2FE8681-8367-4CD9-8D4A-1DA16EF10DAE,2008-04-01T16:41:45.663,2007-08-23T21:05:57.937
False,cpe:2.3:a:oracle:server_manager:-:*:*:*:*:*:*:*,502483B6-7492-49EF-BE3D-78581264D866,2007-09-14T17:36:49.090,2007-08-23T21:05:57.937
False,cpe:2.3:a:oracle:web_listener:-:*:*:*:*:*:*:*,9A12C07B-218D-48D3-8AD7-71A6A88ED5AF,2007-09-14T17:36:49.090,2007-08-23T21:05:57.937
False,cpe:2.3:a:oracle:workflow:-:*:*:*:*:*:*:*,0846E85B-7A1F-4412-A0D2-9920DB538253,2007-09-14T17:36:49.090,2007-08-23T21:05:57.937
False,cpe:2.3:h:panasonic:workio_digital_multifunction_copier:-:*:*:*:*:*:*:*,F96011C0-96D0-4AB2-BA5D-31EBF73CD0A1,2007-09-14T17:36:49.090,2007-08-23T21:05:57.937
False,cpe:2.3:a:lumension:patchlink:-:*:*:*:*:*:*:*,5C4712D9-9055-443B-895F-EA8E1E8DF9A5,2008-04-01T16:16:06.937,2007-08-23T21:05:57.937
